Locus	Obs. Het. BP	Obs FST	FST P-value	1-FST quantile	(if P-value=2 -> uncomputed value because Obs.Het.BP is out of simulated bounds)
1	0.427042	0.149961	0.110817	0.11081687
2	0.20439453	0.39951033	1.4227042e-006	1.4227042e-006
3	0.38989523	0.24366266	0.003056848	0.003056848
4	0.38989523	0.24366266	0.003056848	0.003056848
5	0.18103022	0.10802413	0.29309467	0.29309467
6	0.10137478	0.0075184626	0.068495581	0.93150442
7	0.10137478	0.0075184626	0.068495581	0.93150442
8	0.23730773	0.35509969	2.2911748e-007	2.2911748e-007
9	0.021887271	-0.0057251561	0.20401391	0.79598609
10	0.098272122	0.57943577	0.00016711821	0.00016711821
11	0.37115905	0.27356356	0.00023364062	0.00023364062
12	0.26835255	0.10272808	0.37495343	0.37495343
13	0.24219693	0.11914261	0.24862635	0.24862635
14	0.11342004	0.062590074	0.39643191	0.60356809
15	0.49828129	0.22661543	0.0029959785	0.0029959785
16	0.12407657	0.12907208	0.21270617	0.21270617
17	0.17538684	0.51566207	3.0924934e-012	3.0924934e-012
18	0.29309513	0.24961155	0.0034573801	0.0034573801
19	0.10405206	0.074293088	0.49219604	0.50780396
20	0.10895577	0.041002793	0.24704312	0.75295688
21	0.50731157	0.19815045	0.010707855	0.010707855
22	0.17039967	0.11881384	0.23106973	0.23106973
23	0.48999183	0.19872078	0.010747206	0.010747206
24	0.38446268	0.32975612	3.3922084e-011	3.3922084e-011
25	0.2479814	0.55086176	7.3405641e-085	7.3405641e-085
26	0.37827221	0.22608268	0.0060775811	0.0060775811
27	0.37169506	0.28420681	3.8665194e-005	3.8665194e-005
28	0.32937887	0.13144226	0.16381141	0.16381141
29	0.29902375	0.070477497	0.38079913	0.61920087
30	0.18013901	0.50607782	1.341305e-010	1.341305e-010
31	0.10214058	0.096042252	0.37009814	0.37009814
32	0.11684778	0.174034	0.093037854	0.093037854
33	0.38992982	0.3235781	7.1894132e-010	7.1894132e-010
34	0.42346734	0.27362693	0.00028138694	0.00028138694
35	0.37303134	0.2914117	8.0452728e-006	8.0452728e-006
36	0.43455198	0.2652267	0.00071933383	0.00071933383
37	0.27984761	0.16821056	0.072051963	0.072051963
38	0.18320112	0.18396967	0.049822354	0.049822354
39	0.12699527	0.65123128	6.9574301e-065	6.9574301e-065
40	0.13192689	0.085530738	0.44076422	0.44076422
41	0.23357173	0.10186162	0.34820456	0.34820456
42	0.20088544	0.2529737	0.0080793576	0.0080793576
43	0.1296324	0.22814684	0.02630108	0.02630108
44	0.12723949	0.08032285	0.47878745	0.47878745
45	0.39162738	0.15629305	0.083917619	0.083917619
46	0.02584679	0.022254459	0.49518031	0.50481969
47	0.18112101	-0.037100414	0.00081454179	0.99918546
48	0.15795118	0.04846923	0.2574106	0.7425894
49	0.49676913	0.021822333	0.061844556	0.93815544
50	0.24807625	0.016906212	0.069638189	0.93036181
52	0.027142567	-0.019540868	0.04963943	0.95036057
53	0.38269644	0.1604616	0.072172115	0.072172115
54	0.36722711	0.095536443	0.39425726	0.39425726
55	0.36629556	-0.0034337883	0.012752393	0.98724761
56	0.096787662	-0.0054251579	0.031560038	0.96843996
57	0.46882307	-0.0080179297	0.010206751	0.98979325
58	0.22790558	0.039153508	0.18697195	0.81302805
59	0.23267984	0.04166788	0.20239522	0.79760478
60	0.49769175	0.050985656	0.20892731	0.79107269
61	0.11577203	0.11928933	0.25720004	0.25720004
62	0.17102334	0.25435998	0.0090274739	0.0090274739
63	0.24379729	0.39141859	9.25658e-014	9.25658e-014
64	0.16964971	0.48817731	1.474602e-007	1.474602e-007
65	0.28920579	0.23411632	0.0067940436	0.0067940436
66	0.11940128	0.024312682	0.13011703	0.86988297
67	0.15137643	0.78632728	1.020398e-167	1.020398e-167
68	0.044838417	0.14310187	0.15098316	0.15098316
69	0.27515185	0.015751506	0.060502348	0.93949765
70	0.43362283	0.017940696	0.0593013	0.9406987
71	0.19135757	0.019972211	0.079049411	0.92095059
72	0.10304071	0.041408933	0.2591551	0.7408449
73	0.22303072	0.0039404198	0.034199961	0.96580004
74	0.12968991	0.084963636	0.44596023	0.44596023
75	0.13373941	0.093584565	0.38646915	0.38646915
76	0.10967853	0.12262146	0.24451315	0.24451315
77	0.29833226	0.18911606	0.034797856	0.034797856
78	0.29072606	0.032450668	0.12552589	0.87447411
79	0.12949812	0.053389085	0.31244673	0.68755327
80	0.11454714	0.076547754	0.49780993	0.50219007
81	0.024849778	-0.012372532	0.11230931	0.88769069
82	0.49869132	0.10149811	0.3644376	0.3644376
83	0.47662132	0.044545617	0.1706823	0.8293177
84	0.21744882	0.035794329	0.16631215	0.83368785
85	0.17991692	0.078009793	0.49543905	0.50456095
86	0.48338219	0.036525437	0.12365745	0.87634255
87	0.12258614	0.010586723	0.066395372	0.93360463
88	0.49791899	0.01216458	0.037112554	0.96288745
89	0.35055686	0.049287249	0.21894172	0.78105828
90	0.27038428	0.0063717601	0.036431286	0.96356871
91	0.19812262	0.10961423	0.2938851	0.2938851
92	0.36161035	0.04999176	0.22406214	0.77593786
93	0.11456205	0.079365339	0.48245607	0.48245607
94	0.47481743	0.056718869	0.25758976	0.74241024
95	0.1469426	0.11888051	0.23953332	0.23953332
96	0.15838784	0.091041431	0.39607083	0.39607083
97	0.13543068	0.052125339	0.29946173	0.70053827
98	0.10056062	0.068848454	0.45748353	0.54251647
99	0.12416249	0.10818526	0.30675648	0.30675648
100	0.07519566	-0.0067123646	0.040661299	0.9593387
101	0.18279536	0.40404155	0.00018032439	0.00018032439
102	0.043296915	0.14164569	0.14608722	0.14608722
103	0.25771536	0.31357958	0.00052471583	0.00052471583
104	0.16963649	0.63820375	1.5175858e-057	1.5175858e-057
105	0.47965933	0.34484874	2.1507412e-015	2.1507412e-015
106	0.21790787	0.45611556	5.0639408e-035	5.0639408e-035
107	0.41721511	0.20520201	0.01051345	0.01051345
108	0.10111834	0.013007351	0.092031905	0.9079681
109	0.31352376	0.43782308	4.4215011e-046	4.4215011e-046
110	0.16244115	0.18803963	0.045800013	0.045800013
111	0.19812273	0.047362511	0.23818632	0.76181368
112	0.49651683	0.054833061	0.2379496	0.7620504
113	0.18718034	0.14166609	0.13317391	0.13317391
114	0.14304376	0.032735515	0.15615045	0.84384955
115	0.046635686	0.060472406	0.48606482	0.48606482
116	0.019854198	-0.013679119	0.10356685	0.89643315
117	0.25257601	0.085348283	0.49060684	0.49060684
118	0.098776495	0.074117431	0.49570158	0.50429842
119	0.4544289	0.045041151	0.17435454	0.82564546
120	0.37738345	0.095925596	0.39649586	0.39649586
